fare_amount,distance_km,passenger_count,hour,weekday,month,is_peak,is_night,is_weekend,pickup_borough,dropoff_borough,cluster,segment_label,is_high_fare,pickup_latitude,pickup_longitude
4.5,0.84425665755301,1,19,6,9,1,0,1,0,0,2,Budget,0,40.739357,-73.99906999999999
5.5,0.3254509856745522,2,13,4,10,0,0,0,4,4,3,Standard,0,40.78098,-73.959086
7.5,1.9297262700027964,6,21,0,7,0,0,0,0,0,3,Standard,0,40.74826,-73.98893199999999
13.3,3.7471778480262516,2,8,1,2,1,0,0,4,0,2,Budget,1,40.756991,-73.96389
9.0,1.6260514476538845,1,12,5,8,0,0,1,4,4,3,Standard,0,40.804091,-73.966959
8.5,2.297017905656134,5,0,2,3,0,1,0,0,0,3,Standard,0,40.756922,-73.983423
8.5,1.7758432192421887,1,18,5,8,1,0,1,0,0,2,Budget,0,40.748772,-73.982293
14.1,5.6010720163092165,1,1,6,3,0,1,1,4,2,3,Standard,1,40.761725,-73.960353
9.3,3.5465641173027254,1,11,2,8,0,0,0,0,0,3,Standard,0,40.767087,-73.983027
12.0,3.978745616335911,1,22,6,2,0,1,1,0,4,3,Standard,0,40.78184,-73.97180300000001
10.5,3.360502191400233,1,10,0,12,1,0,0,4,2,2,Budget,0,40.77349,-73.95998
15.0,4.32134443336798,1,13,3,2,0,0,0,4,0,3,Standard,1,40.789107,-73.954812
4.0,0.704177128574867,1,16,1,2,1,0,0,0,0,2,Budget,0,40.76879501342773,-73.9887924194336
5.7,1.7185517186113726,1,22,4,4,0,1,0,0,0,3,Standard,0,40.751623,-73.994089
4.5,0.5240824912636262,1,18,5,5,1,0,1,0,0,2,Budget,0,40.736321,-74.006002
15.0,4.578205703362827,1,15,3,3,0,0,0,0,0,3,Standard,1,40.710477,-74.009588
4.5,0.8200267317041405,1,14,6,11,0,0,1,2,4,3,Standard,0,40.774525,-73.948272
4.1,1.1447574211743548,1,11,6,1,0,0,1,4,4,3,Standard,0,40.758317,-73.962975
7.3,1.8769064340242585,5,18,1,4,1,0,0,0,0,2,Budget,0,40.760353,-73.981018
8.9,2.170043358625743,1,14,5,5,0,0,1,0,0,3,Standard,0,40.742762,-73.99671500000001
6.9,2.08245863506294,2,15,2,2,0,0,0,0,0,3,Standard,0,40.74281,-73.98224
10.5,3.490759503866751,4,23,4,11,0,1,0,1,0,3,Standard,0,40.688968,-73.995023
10.5,4.400785574840051,1,1,4,1,0,1,0,0,0,3,Standard,0,40.744802,-73.99205699999999
13.7,5.30693094309261,2,16,4,10,1,0,0,4,0,2,Budget,1,40.795405,-73.95102
10.0,3.8328069918231926,1,10,6,6,1,0,1,0,4,2,Budget,0,40.745954,-73.978893
7.7,0.12505193402854112,1,13,4,1,0,0,0,0,0,3,Standard,0,40.756166,-73.99937299999999
9.3,2.3698379582022726,4,13,6,12,0,0,1,0,4,3,Standard,0,40.763696,-73.98864499999999
6.5,1.3068563140363014,1,18,1,7,1,0,0,0,0,2,Budget,0,40.735553,-73.979613
12.1,5.476597169279484,1,22,6,7,0,1,1,0,2,3,Standard,0,40.762348,-73.97845500000001
5.3,0.7011021757365152,4,13,3,9,0,0,0,0,0,3,Standard,0,40.744932,-73.99383
6.0,2.052473322815207,1,22,0,2,0,1,0,0,4,3,Standard,0,40.75263595581055,-73.9738998413086
14.5,2.756288473652546,1,13,1,3,0,0,0,4,4,3,Standard,1,40.78179,-73.960288
5.0,1.4762629441857122,1,1,5,1,0,1,1,4,0,3,Standard,0,40.75630569458008,-73.9675521850586
9.5,3.990556392489041,5,12,0,5,0,0,0,4,0,3,Standard,0,40.770286560058594,-73.9571762084961
11.5,2.4157048781387434,1,12,0,9,0,0,0,4,0,3,Standard,0,40.770132,-73.95139499999999
7.5,2.0618474569384784,1,16,1,3,1,0,0,4,4,2,Budget,0,40.760592,-73.961332
12.5,4.178882982133523,3,18,4,6,1,0,0,0,0,2,Budget,1,40.797951,-73.971328
5.7,1.3183301844951856,5,10,3,4,1,0,0,1,1,2,Budget,0,40.680187,-73.999167
10.0,2.416583620418605,3,23,1,2,0,1,0,0,0,3,Standard,0,40.741858,-73.993358
13.7,4.843786177658471,1,22,2,5,0,1,0,0,1,3,Standard,1,40.736744,-73.978376
5.3,1.0052920823977622,1,19,4,6,1,0,0,0,0,2,Budget,0,40.729931,-73.983631
10.5,3.1059204867199193,1,14,2,1,0,0,0,0,0,3,Standard,0,40.753724,-73.9744
7.0,1.697508064450954,1,22,0,12,0,1,0,4,0,3,Standard,0,40.76135,-73.963995
8.9,0.5907311818142847,2,11,1,7,0,0,0,0,0,3,Standard,0,40.74227,-73.98207
9.5,2.115808528231849,5,3,6,10,0,1,1,0,0,3,Standard,0,40.748032,-73.987167
13.7,6.223458189579118,1,20,5,6,1,0,1,0,0,2,Budget,1,40.765352,-73.97206700000001
17.3,5.7170450207248695,1,17,3,5,1,0,0,4,0,2,Budget,1,40.792258,-73.95254
8.0,1.3677666551034504,1,0,6,5,0,1,1,0,0,3,Standard,0,40.7327995300293,-73.98771667480467
5.0,0.83816050040362,1,7,2,7,1,0,0,0,0,2,Budget,0,40.740179,-73.986182
35.0,10.746447750596596,3,23,0,4,0,1,0,0,1,1,Premium,1,40.735495,-73.989818
16.5,1.352796332520448,1,13,4,7,0,0,0,0,0,3,Standard,1,40.734053,-73.992677
6.1,1.7621552729815675,2,22,2,8,0,1,0,0,0,3,Standard,0,40.756263,-73.973765
7.3,2.6946721082706104,2,23,2,12,0,1,0,4,0,3,Standard,0,40.771475,-73.95634799999999
5.7,1.962518544557204,1,10,3,4,1,0,0,4,4,2,Budget,0,40.76942,-73.960392
7.0,0.8813411041125785,1,9,3,9,1,0,0,0,0,2,Budget,0,40.751335,-73.994128
6.5,1.0079565198805898,2,17,6,2,1,0,1,0,0,2,Budget,0,40.7489,-73.975803
4.1,2.390973691187916,2,23,2,4,0,1,0,4,0,3,Standard,0,40.755292,-73.968117
23.3,9.4940827177522,1,22,2,2,0,1,0,4,1,1,Premium,1,40.762993,-73.96549300000001
6.9,0.5745830166072526,5,20,3,11,1,0,0,4,4,2,Budget,0,40.767452,-74.034708
8.5,1.7895515090156964,1,16,6,6,1,0,1,0,0,2,Budget,0,40.755531,-73.971163
6.5,2.2858221212653054,1,7,4,5,1,0,0,0,0,2,Budget,0,40.757603,-73.978445
7.0,1.4348646166743475,5,0,3,6,0,1,0,0,0,3,Standard,0,40.73102,-73.981932
49.8,20.239208819267674,3,20,5,5,1,0,1,4,0,1,Premium,1,40.6453,-73.77679300000001
4.9,1.4974343056895767,1,20,1,10,1,0,0,0,0,2,Budget,0,40.725145,-73.99497
8.0,1.953943839671045,1,22,3,6,0,1,0,0,0,3,Standard,0,40.734664,-73.998788
10.5,3.1613044678631397,1,9,1,1,1,0,0,0,0,2,Budget,0,40.738825,-73.995852
9.5,2.8318002660959336,1,22,3,10,0,1,0,4,0,3,Standard,0,40.759098,-73.968849
15.0,4.122633621483997,1,10,3,4,1,0,0,4,0,2,Budget,1,40.788207,-73.968917
12.5,2.423613948072878,1,20,1,7,1,0,0,4,4,2,Budget,1,40.645295,-73.776685
21.5,7.658664883906422,5,22,2,6,0,1,0,4,0,3,Standard,1,40.763752,-73.961957
10.1,3.593044459132068,1,6,3,9,0,0,0,4,0,3,Standard,0,40.775575,-73.952878
6.9,2.3449191467313812,1,0,4,6,0,1,0,0,0,3,Standard,0,40.747884,-74.004183
17.7,10.135894762820012,1,3,2,6,0,1,0,0,4,3,Standard,1,40.764237,-73.988507
5.7,1.9172495616197276,1,22,2,1,0,1,0,0,0,3,Standard,0,40.731033,-74.004253
27.5,8.191797389197308,1,0,1,2,0,1,0,0,1,1,Premium,1,40.74915313720703,-73.97542572021484
17.3,7.31214778115644,1,8,4,3,1,0,0,0,0,2,Budget,1,40.765578000000005,-73.988037
6.0,1.7572963181316026,3,13,4,12,0,0,0,0,0,3,Standard,0,40.756102,-73.99747099999999
7.5,1.9614070384549955,1,23,5,5,0,1,1,2,4,3,Standard,0,40.77854,-73.94768
10.0,3.0386765721392273,2,4,4,3,0,1,0,0,0,3,Standard,0,40.7393913269043,-73.9914779663086
8.9,1.9176924970835048,5,17,6,3,1,0,1,0,0,2,Budget,0,40.734190000000005,-73.975105
6.1,1.8465271928556302,2,21,6,9,0,0,1,0,0,3,Standard,0,40.78465,-73.979462
23.5,8.4258271018503,1,14,5,4,0,0,1,2,0,1,Premium,1,40.76580047607422,-73.9261703491211
5.3,1.1022526493865066,1,19,3,5,1,0,0,0,0,2,Budget,0,40.727028,-73.989604
11.3,1.9350921096066203,3,17,1,8,1,0,0,4,0,2,Budget,0,40.763145,-73.964495
9.5,1.7529091524490585,5,20,4,11,1,0,0,0,0,2,Budget,0,40.761637,-73.98333199999999
9.7,2.308944512550667,2,22,1,9,0,1,0,4,0,3,Standard,0,40.775568,-73.956445
10.1,2.990596635737825,2,14,3,3,0,0,0,0,0,3,Standard,0,40.771705,-73.986933
5.3,1.0778621407203954,1,7,5,12,1,0,1,0,0,2,Budget,0,40.760415,-73.994972
4.5,1.484610834306055,1,21,4,4,0,0,0,0,0,3,Standard,0,40.78496,-73.977035
10.5,3.115806472118514,1,14,0,10,0,0,0,4,0,3,Standard,0,40.804272,-73.948164
5.7,1.364753758824116,2,23,4,6,0,1,0,0,0,3,Standard,0,40.755872,-73.990707
7.3,1.5799385938829764,2,1,6,4,0,1,1,1,1,3,Standard,0,40.710815,-73.956905
8.5,1.6477448883023598,1,18,4,11,1,0,0,0,4,2,Budget,0,40.772897,-73.982237
8.1,3.1458171057895643,1,11,6,1,0,0,1,0,4,3,Standard,0,40.759213,-73.978189
4.9,1.2807654288146424,1,21,2,10,0,0,0,0,0,3,Standard,0,40.785124,-73.979177
4.5,0.6445740781388077,2,23,5,8,0,1,1,4,4,3,Standard,0,40.766748,-73.967299
6.0,0.9294510111764213,1,20,4,6,1,0,0,0,0,2,Budget,0,40.73820114135742,-73.99002075195312
21.3,10.127796941012539,1,8,3,7,1,0,0,4,1,1,Premium,1,40.767327,-73.959595
45.0,19.7645135534221,1,8,1,9,1,0,0,0,4,1,Premium,1,40.757222,-73.973752
4.1,0.7434923619718331,1,21,4,11,0,0,0,0,0,3,Standard,0,40.73671,-73.981737
11.3,2.277421127133373,1,16,3,7,1,0,0,4,0,2,Budget,0,40.775698,-73.964638
28.1,14.204952599285823,1,22,4,3,0,1,0,2,1,1,Premium,1,40.774132,-73.872574
6.0,1.113578095070443,6,21,3,11,0,0,0,0,0,3,Standard,0,40.773955,-73.984847
6.5,1.8032274133090347,2,20,4,9,1,0,0,0,0,2,Budget,0,40.76984,-73.98397
4.5,0.5776220800250471,2,11,4,12,0,0,0,0,0,3,Standard,0,40.751137,-73.98735699999999
10.0,3.026787543868523,6,23,3,6,0,1,0,0,0,3,Standard,0,40.757142,-73.97157
12.5,2.5361754249411894,1,15,2,8,0,0,0,0,0,3,Standard,1,40.771916,-73.99025999999999
12.0,2.7799737399637836,1,10,3,5,1,0,0,4,0,2,Budget,0,40.77365,-73.961877
33.07,10.054278496975758,1,17,4,5,1,0,0,2,0,1,Premium,1,40.773512,-73.870777
4.5,0.6642122831708155,2,16,4,2,1,0,0,0,0,2,Budget,0,40.725357,-73.984085
5.3,1.1172036174176858,2,23,3,2,0,1,0,4,2,3,Standard,0,40.764101,-73.95429
41.3,9.122890721643886,5,12,6,12,0,0,1,2,0,1,Premium,1,40.774025,-73.87443499999999
5.3,1.7313914662255863,1,15,2,12,0,0,0,0,0,3,Standard,0,40.741462,-74.006427
4.5,1.122079896240097,1,9,4,10,1,0,0,0,0,2,Budget,0,40.756376,-73.99788000000001
7.0,2.006130420572913,3,19,2,1,1,0,0,0,4,2,Budget,0,40.784939,-73.977172
9.5,2.5898833663276686,5,18,6,12,1,0,1,0,0,2,Budget,0,40.742462,-73.97763499999999
4.1,1.0105188244377021,5,0,5,1,0,1,1,4,4,3,Standard,0,40.771423,-73.956312
8.5,2.0067965678346322,1,23,4,7,0,1,0,0,0,3,Standard,0,40.732845000000005,-73.98155
7.0,1.04798198901256,1,20,3,7,1,0,0,0,0,2,Budget,0,40.760113,-73.985046
14.1,5.637283358089738,2,3,5,10,0,1,1,1,1,3,Standard,1,40.714598,-73.9517
12.0,2.9292753185200207,2,20,1,4,1,0,0,0,4,2,Budget,0,40.76409530639648,-73.9959259033203
9.7,3.3524801490414498,1,3,6,2,0,1,1,1,1,3,Standard,0,40.71503,-73.96252
23.3,6.435404678493935,4,14,5,4,0,0,1,0,4,3,Standard,1,40.726383,-73.98635300000001
4.1,1.317437375983663,1,6,3,2,0,0,0,0,0,3,Standard,0,40.729229,-73.984064
7.5,1.3201578866357722,2,18,5,12,1,0,1,0,0,2,Budget,0,40.720701,-74.000866
11.3,4.160608102704465,1,19,4,4,1,0,0,0,0,2,Budget,0,40.720743,-73.997697
6.0,0.9116299026150978,1,18,0,6,1,0,0,4,0,2,Budget,0,40.76126480102539,-73.96888732910156
6.5,0.94995767383395,1,13,2,11,0,0,0,0,0,3,Standard,0,40.7484,-73.9947
7.7,1.1719605522335819,2,18,2,6,1,0,0,0,0,2,Budget,0,40.751528,-73.985028
10.1,3.5775311687088314,1,8,2,4,1,0,0,0,4,2,Budget,0,40.749197,-73.991001
4.1,0.6977205988008602,1,20,3,5,1,0,0,0,0,2,Budget,0,40.72068,-74.010099
5.7,1.7915420890360252,1,0,2,10,0,1,0,0,0,3,Standard,0,40.733317,-73.98702800000001
11.3,3.57107784614084,1,9,2,1,1,0,0,0,0,2,Budget,0,40.726112,-74.001379
6.5,1.8166892002176354,1,15,2,3,0,0,0,0,0,3,Standard,0,40.753317,-73.996365
9.5,1.609848445623689,1,9,3,2,1,0,0,4,0,2,Budget,0,40.765907287597656,-73.96346282958984
8.1,1.859636264710952,1,22,1,3,0,1,0,0,4,3,Standard,0,40.761088,-73.98217
8.5,2.0160348563192794,1,22,4,3,0,1,0,0,4,3,Standard,0,40.76691,-73.98277
6.1,0.9612708713887005,1,3,4,3,0,1,0,4,4,3,Standard,0,40.825078000000005,-73.947818
2.5,0.23433857951055356,1,10,5,6,1,0,1,4,4,2,Budget,0,40.762262,-73.96623699999999
4.1,0.8405224673786886,1,19,0,1,1,0,0,0,0,2,Budget,0,40.77708,-73.982256
10.9,4.61150456630421,1,23,1,5,0,1,0,4,0,3,Standard,0,40.75858,-73.963543
13.0,4.570785830784298,5,11,6,8,0,0,1,0,0,3,Standard,1,40.74121,-73.97851999999999
3.3,0.22823632237915234,1,16,6,2,1,0,1,0,0,2,Budget,0,40.746532,-73.991651
7.0,1.2954458635015509,1,18,3,9,1,0,0,0,0,2,Budget,0,40.718638,-73.987879
5.3,0.8623968332910403,2,22,2,5,0,1,0,0,0,3,Standard,0,40.755132,-73.982413
4.9,1.50111290510433,2,0,0,1,0,1,0,0,0,3,Standard,0,40.750073,-73.99493100000001
5.3,1.2268100545188534,1,20,5,11,1,0,1,4,4,2,Budget,0,40.785449,-73.969698
4.2,0.671247298152564,1,0,0,2,0,1,0,4,4,3,Standard,0,40.778531,-73.95334799999999
29.0,6.929009088765701,1,22,1,5,0,1,0,0,1,1,Premium,1,40.75121688842773,-73.97905731201173
15.7,7.1377336138181695,1,15,5,3,0,0,1,4,0,3,Standard,1,40.78347,-73.95281800000001
18.9,7.050709252943231,1,11,5,5,0,0,1,0,0,3,Standard,1,40.762697,-73.986232
6.1,1.364105074433066,1,18,1,2,1,0,0,4,0,2,Budget,0,40.762996,-73.967799
5.7,0.7666867313801342,1,13,3,9,0,0,0,4,4,3,Standard,0,40.764778,-73.96600699999999
11.7,2.5550859807288564,2,5,2,6,0,1,0,0,4,3,Standard,0,40.786785,-73.971992
15.0,3.8363739966048946,1,14,0,3,0,0,0,0,4,3,Standard,1,40.750657,-73.994555
21.5,7.793513876681869,5,3,5,11,0,1,1,0,4,3,Standard,1,40.72985,-73.98073000000001
8.5,3.4279309042158776,1,10,6,9,1,0,1,0,0,2,Budget,0,40.78762,-73.97599
6.1,1.7085659668760365,1,21,4,12,0,0,0,0,0,3,Standard,0,40.730515,-74.002759
4.1,0.8689530713161414,1,22,3,6,0,1,0,4,4,3,Standard,0,40.764456,-73.968793
11.7,3.785616573421171,2,22,3,8,0,1,0,0,0,3,Standard,0,40.763932,-73.997698
12.9,3.5656787926314513,1,19,3,4,1,0,0,0,0,2,Budget,1,40.768187,-73.984974
12.1,3.6001954045625535,1,17,5,12,1,0,1,0,1,2,Budget,0,40.73087,-73.989067
9.0,1.8067081288762443,2,19,2,2,1,0,0,0,0,2,Budget,0,40.761646,-73.982229
19.3,7.767559277156894,1,6,5,9,0,0,1,0,2,3,Standard,1,40.747557,-73.986
6.1,0.9166303136865224,1,1,6,8,0,1,1,0,0,3,Standard,0,40.726397,-74.000372
16.5,4.978420346244745,3,13,6,2,0,0,1,0,0,3,Standard,1,40.762020111083984,-73.97896575927734
14.9,3.2020354903614763,1,23,2,7,0,1,0,0,0,3,Standard,1,40.722367,-73.987125
20.0,7.557533290418389,1,0,6,5,0,1,1,0,4,3,Standard,1,40.740477,-73.998336
9.7,2.9344826894954656,1,8,3,1,1,0,0,4,4,2,Budget,0,40.781974,-73.951722
7.0,1.7144811204528239,1,19,4,12,1,0,0,0,0,2,Budget,0,40.744657,-73.99098000000001
14.1,6.104150926602687,1,23,5,3,0,1,1,4,0,3,Standard,1,40.777038,-73.957476
4.9,0.6628864318474537,1,23,1,3,0,1,0,0,0,3,Standard,0,40.752151,-73.979208
13.3,0.8096925548543151,1,7,3,10,1,0,0,2,2,2,Budget,1,40.747108,-73.94233
6.5,2.2038976300658244,1,15,6,6,0,0,1,4,0,3,Standard,0,40.757303,-73.964187
30.1,9.075336576566567,1,18,6,7,1,0,1,0,1,1,Premium,1,40.763422,-73.984222
6.5,2.9529365482420937,1,15,0,1,0,0,0,4,0,3,Standard,0,40.758143,-73.966337
19.7,9.490678988427705,1,23,1,5,0,1,0,0,4,3,Standard,1,40.722203,-73.985871
31.0,6.218695520982636,5,7,2,5,1,0,0,2,2,1,Premium,1,40.795822,-73.938672
4.5,1.0728639870618588,4,10,3,9,1,0,0,0,0,2,Budget,0,40.714302,-74.014902
5.3,1.6039951733741897,1,16,4,6,1,0,0,4,4,2,Budget,0,40.779844,-73.955641
6.5,1.1942015035387898,1,0,6,11,0,1,1,0,0,3,Standard,0,40.750527000000005,-73.98679200000001
3.7,0.6566937226977905,5,9,5,4,1,0,1,3,3,2,Budget,0,40.84543,-73.912817
6.9,0.7963346350436254,1,10,3,1,1,0,0,0,0,2,Budget,0,40.749897,-73.991612
9.5,2.526006058618462,1,19,3,7,1,0,0,0,0,2,Budget,0,40.734012,-73.990695
24.9,8.855543227948914,1,8,2,9,1,0,0,2,0,1,Premium,1,40.763272,-73.92846
10.5,2.3572028062555495,1,12,6,6,0,0,1,0,0,3,Standard,0,40.776115,-73.976017
6.9,2.104689297119052,1,7,1,4,1,0,0,4,4,2,Budget,0,40.775355,-73.950577
9.7,1.933680986752264,2,14,6,9,0,0,1,4,0,3,Standard,0,40.761687,-73.966219
6.0,1.1473777722763345,1,8,4,6,1,0,0,4,4,2,Budget,0,40.77682,-73.963077
7.7,2.559335184691272,1,21,1,5,0,0,0,4,4,3,Standard,0,40.77252,-73.9652
19.3,8.524418972596195,5,23,5,6,0,1,1,0,1,3,Standard,1,40.721887,-73.99960300000001
7.3,2.5585254332097325,3,19,5,11,1,0,1,0,0,2,Budget,0,40.740067,-73.99485
4.9,1.148476550247416,1,18,0,11,1,0,0,0,0,2,Budget,0,40.731201,-73.982621
8.0,1.8206768992208593,1,21,2,10,0,0,0,0,0,3,Standard,0,40.75137,-73.971171
2.9,0.3120747258626472,1,9,0,1,1,0,0,2,2,2,Budget,0,40.746092,-73.91327199999999
6.0,1.0216047902107535,1,19,3,7,1,0,0,0,0,2,Budget,0,40.736992,-73.988302
8.5,2.7082783625955535,1,9,1,8,1,0,0,0,0,2,Budget,0,40.740656,-74.004764
19.0,6.437909470284414,1,0,5,12,0,1,1,1,0,3,Standard,1,40.695266,-73.949303
10.1,3.0613941950307813,1,12,6,11,0,0,1,0,0,3,Standard,0,40.728137,-73.984998
12.5,3.795355082707913,1,21,0,2,0,0,0,0,0,3,Standard,1,40.73020935058594,-73.9979476928711
11.5,3.2385103893563496,1,18,0,5,1,0,0,0,0,2,Budget,0,40.76136,-73.999505
12.0,1.517616551985903,1,9,0,1,1,0,0,0,0,2,Budget,0,40.7502555847168,-73.9911880493164
6.0,1.8877097970846852,1,22,1,3,0,1,0,4,4,3,Standard,0,40.7562370300293,-73.96993255615234
8.1,3.0320379907228188,1,6,0,12,0,0,0,2,4,3,Standard,0,40.778398,-73.94600600000001
4.0,1.235212425643656,1,23,3,8,0,1,0,4,4,3,Standard,0,40.775845,-73.953352
14.1,5.768473466879558,2,2,6,4,0,1,1,0,1,3,Standard,1,40.735108,-74.005873
22.0,5.254708138454031,1,8,2,4,1,0,0,0,0,2,Budget,1,40.71538925170898,-74.01582336425781
6.1,1.5767746031969638,1,17,5,3,1,0,1,0,4,2,Budget,0,40.761743,-73.971175
5.3,0.9772814927808569,1,15,0,7,0,0,0,0,0,3,Standard,0,40.77448,-73.980968
7.5,1.7115209489968635,1,19,0,10,1,0,0,0,0,2,Budget,0,40.744312,-73.991745
6.1,2.777715515377003,1,12,6,5,0,0,1,4,0,3,Standard,0,40.761529,-73.96883000000001
8.9,2.1150724791791475,1,10,4,1,1,0,0,0,0,2,Budget,0,40.717065000000005,-73.991555
9.5,3.396809761367232,1,8,4,1,1,0,0,4,0,2,Budget,0,40.78268051147461,-73.95377349853516
28.5,9.408817603418495,1,16,0,2,1,0,0,2,0,1,Premium,1,40.773657,-73.870825
20.0,6.6947608512969845,1,20,0,4,1,0,0,0,0,2,Budget,1,40.724502,-73.992409
6.1,1.6518116493242008,1,11,6,5,0,0,1,0,0,3,Standard,0,40.726366,-74.005638
9.4,1.1527928958135851,2,21,5,3,0,0,1,0,0,3,Standard,0,40.730069,-74.007028
8.5,2.798303138370056,5,17,2,12,1,0,0,0,4,2,Budget,0,40.761002000000005,-73.972965
13.5,4.8338034066837805,1,20,3,10,1,0,0,0,2,2,Budget,1,40.749526,-73.987787
10.1,2.5523495548650916,1,17,1,1,1,0,0,0,0,2,Budget,0,40.764088,-73.982363
46.0,16.216914886612194,2,10,1,12,1,0,0,4,4,1,Premium,1,40.644478,-73.782903
10.5,2.650020833406802,1,20,0,12,1,0,0,0,4,2,Budget,0,40.772263,-73.98258100000001
8.5,2.3984986303166678,1,16,2,10,1,0,0,0,0,2,Budget,0,40.725463,-74.00994200000001
36.33,9.621177590344146,1,20,3,9,1,0,0,2,0,1,Premium,1,40.769962,-73.864154
5.0,0.7739072551051077,1,8,6,7,1,0,1,0,0,2,Budget,0,40.754145,-73.992805
24.5,10.031299855991,1,3,2,3,0,1,0,0,4,1,Premium,1,40.720775,-73.99490899999999
45.0,20.967420577861176,5,15,6,11,0,0,1,0,4,1,Premium,1,40.740575,-74.005595
8.5,4.199850322572942,1,3,5,6,0,1,1,0,4,3,Standard,0,40.7198,-73.9899
3.7,0.7796142264866563,1,10,6,12,1,0,1,4,4,2,Budget,0,40.761753000000006,-73.965039
49.8,19.210798141847995,2,6,3,9,0,0,0,0,4,1,Premium,1,40.7271,-73.9856
7.0,1.1794578397043587,1,18,4,11,1,0,0,0,0,2,Budget,0,40.724931,-73.998248
6.3,2.059983157903814,1,16,0,2,1,0,0,4,4,2,Budget,0,40.770767,-73.965971
33.33,9.670906104647731,1,12,2,9,0,0,0,2,0,1,Premium,1,40.768877,-73.862651
31.5,14.367018836815497,2,6,0,1,0,0,0,4,1,1,Premium,1,40.645355224609375,-73.77677154541014
13.0,2.7764865740420275,2,20,4,9,1,0,0,4,0,2,Budget,1,40.77677,-73.952822
9.3,2.3119679635699897,1,19,2,5,1,0,0,0,4,2,Budget,0,40.758994,-73.971564
22.0,3.2045334972126485,1,9,4,2,1,0,0,0,4,2,Budget,1,40.794237,-73.97400999999999
6.5,1.547397924634198,5,9,2,12,1,0,0,0,0,2,Budget,0,40.755607,-73.994747
7.5,2.3771507510760226,1,21,0,2,0,0,0,4,2,3,Standard,0,40.768951416015625,-73.95214080810547
7.5,1.9959294020395548,1,21,5,5,0,0,1,0,1,3,Standard,0,40.714552000000005,-73.99457199999999
7.5,2.969530491057984,5,21,5,2,0,0,1,0,0,3,Standard,0,40.7221908569336,-74.01164245605469
57.54,20.26957451724965,1,23,3,6,0,1,0,4,0,1,Premium,1,40.64719772338867,-73.79115295410156
10.5,3.7242469816619104,1,23,2,6,0,1,0,0,0,3,Standard,0,40.724151,-73.996089
15.7,3.463047837242289,2,19,5,9,1,0,1,0,0,2,Budget,1,40.75542,-73.986999
5.5,0.977756253246701,1,7,1,10,1,0,0,0,0,2,Budget,0,40.756253,-73.97548
9.5,0.9629704561410612,3,8,4,3,1,0,0,4,0,2,Budget,0,40.752767,-73.967605
9.7,4.461225067738096,1,21,0,10,0,0,0,0,4,3,Standard,0,40.747603000000005,-73.996803
13.7,4.199488429177147,1,19,2,10,1,0,0,0,4,2,Budget,1,40.749043,-73.972669
5.0,0.6198116286065611,2,10,3,3,1,0,0,0,4,2,Budget,0,40.75252151489258,-73.9749526977539
4.5,1.7347973048754877,1,17,3,9,1,0,0,0,0,2,Budget,0,40.728390000000005,-73.98473
7.7,3.2843202485056042,1,6,0,2,0,0,0,0,0,3,Standard,0,40.732415,-73.999307
11.0,1.4307669648387673,1,18,1,10,1,0,0,0,0,2,Budget,0,40.756902,-73.97460500000001
7.3,1.6921514770371762,2,9,3,11,1,0,0,0,0,2,Budget,0,40.754003,-73.98461800000001
6.1,1.5711601416403036,1,15,2,5,0,0,0,4,0,3,Standard,0,40.775785,-73.96188000000001
26.0,11.301044255212348,1,6,2,1,0,0,0,0,1,1,Premium,1,40.741117,-74.005144
11.5,0.8416601416497107,1,8,1,3,1,0,0,0,0,2,Budget,0,40.74677276611328,-73.9817886352539
17.5,3.7510914966805626,5,10,1,10,1,0,0,0,0,2,Budget,1,40.723462,-74.002887
11.8,3.847932391536543,1,1,5,2,0,1,1,4,2,3,Standard,0,40.757259000000005,-73.96935699999999
11.3,8.620979319116687,1,11,0,11,0,0,0,4,4,3,Standard,0,40.842782,-74.016248
35.5,13.285509249531199,2,11,2,1,0,0,0,2,0,1,Premium,1,40.77413940429688,-73.87518310546875
3.5,0.5851228575333465,1,14,6,2,0,0,1,0,0,3,Standard,0,40.790747,-73.976522
8.9,4.671773790926168,5,23,0,5,0,1,0,0,4,3,Standard,0,40.729817,-73.989588
7.3,2.5772283711216333,1,15,1,6,0,0,0,0,0,3,Standard,0,40.761253,-73.971197
7.0,0.910716418418324,1,9,4,5,1,0,0,0,0,2,Budget,0,40.7554817199707,-73.97940826416014
11.0,2.5306230422420026,1,10,1,12,1,0,0,0,0,2,Budget,0,40.748145,-73.99274100000001
3.7,0.48685923346367194,1,8,4,10,1,0,0,4,4,2,Budget,0,40.767948,-73.96839200000001
8.0,2.5173704923164375,5,11,6,4,0,0,1,4,4,3,Standard,0,40.757497,-73.963645
3.7,0.5256238302796151,1,22,6,10,0,1,1,0,0,3,Standard,0,40.734516,-73.989935
12.5,2.716094538631298,1,1,4,8,0,1,0,0,0,3,Standard,1,40.731071,-74.001447
14.5,2.8581816296607427,6,12,3,10,0,0,0,4,0,3,Standard,1,40.760237,-73.960137
6.5,1.3234208431638261,6,15,5,12,0,0,1,4,4,3,Standard,0,40.755775,-73.964743
5.7,2.0754443090327226,1,0,1,6,0,1,0,4,4,3,Standard,0,40.756983,-73.967042
12.5,2.2501303556739782,2,9,0,12,1,0,0,4,0,2,Budget,1,40.765268,-73.96800400000001
